iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AND,Europe,Andorra,2021-12-08,18815.0,0.0,198.429,133.0,0.0,0.286,243232.412,0.0,2565.201,1719.368,0.0,3.694,1.49,,,,,,,,,,,,,1029.0,13.302,0.1928,5.2,tests performed,,,,,,599.0,,,,,7744.0,51.0,0.066,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-09,19272.0,457.0,230.571,133.0,0.0,0.143,249140.316,5907.904,2980.731,1719.368,0.0,1.847,1.47,,,,,,,,,,,,,1060.0,13.703,0.2175,4.6,tests performed,,,,,,781.0,,,,,10096.0,57.0,0.074,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-10,19440.0,168.0,204.286,133.0,0.0,0.143,251312.149,2171.833,2640.92,1719.368,0.0,1.847,1.45,,,,,,,,,,,,,1092.0,14.117,0.1871,5.3,tests performed,,,,,,963.0,,,,,12449.0,63.0,0.081,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-11,19440.0,0.0,204.286,133.0,0.0,0.143,251312.149,0.0,2640.92,1719.368,0.0,1.847,1.43,,,,,,,,,,,,,1123.0,14.518,0.1819,5.5,tests performed,,,,,,1144.0,,,,,14789.0,70.0,0.09,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-12,19440.0,0.0,204.286,133.0,0.0,0.143,251312.149,0.0,2640.92,1719.368,0.0,1.847,1.41,,,,,,,,,,,,,1154.0,14.918,0.177,5.6,tests performed,115709.0,56628.0,50551.0,8530.0,,1326.0,149.58,73.21,65.35,11.03,17142.0,76.0,0.098,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-13,19440.0,0.0,115.571,133.0,0.0,0.0,251312.149,0.0,1494.059,1719.368,0.0,0.0,1.39,,,,,,,,,247655.0,,3201.58,,1185.0,15.319,0.0975,10.3,tests performed,,,,,,1152.0,,,,,14893.0,70.0,0.09,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-14,20136.0,696.0,188.714,134.0,1.0,0.143,260309.745,8997.595,2439.619,1732.296,12.928,1.847,1.39,,,,,,,,,,,,,1258.0,16.263,0.15,6.7,tests performed,,,,,,978.0,,,,,12643.0,64.0,0.083,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-15,20136.0,0.0,188.714,134.0,0.0,0.143,260309.745,0.0,2439.619,1732.296,0.0,1.847,1.37,,,,,,,,,,,,,1332.0,17.22,0.1417,7.1,tests performed,,,,,,805.0,,,,,10407.0,58.0,0.075,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-16,20549.0,413.0,182.429,134.0,0.0,0.143,265648.835,5339.09,2358.36,1732.296,0.0,1.847,1.36,,,,,,,,,,,,,1406.0,18.176,0.1298,7.7,tests performed,,,,,,631.0,,,,,8157.0,51.0,0.066,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-17,20549.0,0.0,158.429,134.0,0.0,0.143,265648.835,0.0,2048.098,1732.296,0.0,1.847,1.34,,,,,,,,,,,,,1480.0,19.133,0.107,9.3,tests performed,,,,,,457.0,,,,,5908.0,45.0,0.058,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-18,20549.0,0.0,158.429,134.0,0.0,0.143,265648.835,0.0,2048.098,1732.296,0.0,1.847,1.33,,,,,,,,,,,,,1553.0,20.077,0.102,9.8,tests performed,,,,,,284.0,,,,,3671.0,39.0,0.05,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-19,20549.0,0.0,158.429,134.0,0.0,0.143,265648.835,0.0,2048.098,1732.296,0.0,1.847,1.32,,,,,,,,,,,,,1627.0,21.033,0.0974,10.3,tests performed,,,,,,110.0,,,,,1422.0,33.0,0.043,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-20,21062.0,513.0,231.714,137.0,3.0,0.571,272280.684,6631.848,2995.505,1771.078,38.783,7.387,1.32,,,,,,,,,259560.0,,3355.483,,1701.0,21.99,0.1362,7.3,tests performed,,,,,,110.0,,,,,1422.0,33.0,0.043,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-21,21062.0,0.0,132.286,137.0,0.0,0.429,272280.684,0.0,1710.134,1771.078,0.0,5.54,1.3,,,,,,,,,,,,,1606.0,20.762,0.0824,12.1,tests performed,,,,,,110.0,,,,,1422.0,33.0,0.043,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-22,21372.0,310.0,176.571,138.0,1.0,0.571,276288.233,4007.55,2282.641,1784.006,12.928,7.387,1.31,,,,,,,,,,,,,1511.0,19.534,0.1169,8.6,tests performed,,,,,,110.0,,,,,1422.0,33.0,0.043,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-23,21571.0,199.0,146.0,139.0,1.0,0.714,278860.822,2572.588,1887.427,1796.934,12.928,9.234,1.3,,,,,,,,,,,,,1416.0,18.305,0.1031,9.7,tests performed,,,,,,110.0,,,,,1422.0,33.0,0.043,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-24,21730.0,159.0,168.714,139.0,0.0,0.714,280916.307,2055.485,2181.067,1796.934,0.0,9.234,1.3,,,,,,,,,,,,,1321.0,17.077,0.1277,7.8,tests performed,,,,,,110.0,,,,,1422.0,33.0,0.043,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-25,21730.0,0.0,168.714,139.0,0.0,0.714,280916.307,0.0,2181.067,1796.934,0.0,9.234,1.3,,,,,,,,,,,,,1226.0,15.849,0.1376,7.3,tests performed,,,,,,110.0,,,,,1422.0,33.0,0.043,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-26,21730.0,0.0,168.714,139.0,0.0,0.714,280916.307,0.0,2181.067,1796.934,0.0,9.234,1.3,,,,,,,,,,,,,1131.0,14.621,0.1492,6.7,tests performed,117246.0,57085.0,51392.0,8769.0,,110.0,151.57,73.8,66.44,11.34,1422.0,33.0,0.043,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-27,22332.0,602.0,181.429,139.0,0.0,0.286,288698.71,7782.403,2345.432,1796.934,0.0,3.694,1.31,,,,,,,,,266810.0,,3449.208,,1036.0,13.393,0.1751,5.7,tests performed,,,,,,218.0,,,,,2818.0,32.0,0.041,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-28,22540.0,208.0,211.143,140.0,1.0,0.429,291387.646,2688.937,2729.566,1809.861,12.928,5.54,1.3,,,,,,,,,,,,,1057.0,13.664,0.1998,5.0,tests performed,,,,,,326.0,,,,,4214.0,31.0,0.04,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-29,22823.0,283.0,207.286,140.0,0.0,0.286,295046.151,3658.505,2679.703,1809.861,0.0,3.694,1.3,,,,,,,,,,,,,1079.0,13.949,0.1921,5.2,tests performed,,,,,,434.0,,,,,5611.0,30.0,0.039,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-30,23122.0,299.0,221.571,140.0,0.0,0.143,298911.498,3865.346,2864.382,1809.861,0.0,1.847,1.3,,,,,,,,,,,,,1101.0,14.233,0.2012,5.0,tests performed,,,,,,542.0,,,,,7007.0,29.0,0.037,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2021-12-31,23740.0,618.0,287.143,140.0,0.0,0.143,306900.742,7989.244,3712.062,1809.861,0.0,1.847,1.29,,,,,,,,,,,,,1123.0,14.518,0.2557,3.9,tests performed,,,,,,650.0,,,,,8403.0,28.0,0.036,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-01,23740.0,0.0,287.143,140.0,0.0,0.143,306900.742,0.0,3712.062,1809.861,0.0,1.847,1.28,,,,,,,,,,,,,1145.0,14.802,0.2508,4.0,tests performed,,,,,,758.0,,,,,9799.0,27.0,0.035,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-02,23740.0,0.0,287.143,140.0,0.0,0.143,306900.742,0.0,3712.062,1809.861,0.0,1.847,1.27,,,,,,,,,,,,,1166.0,15.074,0.2463,4.1,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-03,24502.0,762.0,310.0,140.0,0.0,0.143,316751.558,9850.816,4007.55,1809.861,0.0,1.847,1.26,,,,,,,,,275127.0,,3556.726,,1188.0,15.358,0.2609,3.8,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-04,24802.0,300.0,323.143,141.0,1.0,0.143,320629.832,3878.274,4177.455,1822.789,12.928,1.847,1.25,,,,,,,,,,,,,1140.0,14.737,0.2835,3.5,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-05,25289.0,487.0,352.286,141.0,0.0,0.143,326925.563,6295.731,4554.202,1822.789,0.0,1.847,1.24,,,,,,,,,,,,,1092.0,14.117,0.3226,3.1,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-06,25289.0,0.0,309.571,141.0,0.0,0.143,326925.563,0.0,4002.009,1822.789,0.0,1.847,1.23,,,,,,,,,,,,,1045.0,13.509,0.2962,3.4,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-07,26408.0,1119.0,381.143,141.0,0.0,0.143,341391.525,14465.962,4927.255,1822.789,0.0,1.847,1.22,,,,,,,,,,,,,997.0,12.889,0.3823,2.6,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-08,26408.0,0.0,381.143,141.0,0.0,0.143,341391.525,0.0,4927.255,1822.789,0.0,1.847,1.2,,,,,,,,,,,,,949.0,12.268,0.4016,2.5,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-09,26408.0,0.0,381.143,141.0,0.0,0.143,341391.525,0.0,4927.255,1822.789,0.0,1.847,1.18,,,,,,,,,,,,,901.0,11.648,0.423,2.4,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-10,27983.0,1575.0,497.286,141.0,0.0,0.143,361752.463,20360.938,6428.701,1822.789,0.0,1.847,1.16,,,,,,,,,281100.0,,3633.943,,853.0,11.027,0.583,1.7,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-11,28542.0,559.0,534.286,141.0,0.0,0.0,368978.98,7226.517,6907.021,1822.789,0.0,0.0,1.12,,,,,,,,,,,,,871.0,11.26,0.6134,1.6,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-12,28899.0,357.0,515.714,141.0,0.0,0.0,373594.126,4615.146,6666.938,1822.789,0.0,0.0,1.08,,,,,,,,,,,,,888.0,11.48,0.5808,1.7,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-13,28899.0,0.0,515.714,141.0,0.0,0.0,373594.126,0.0,6666.938,1822.789,0.0,0.0,1.04,,,,,,,,,,,,,906.0,11.712,0.5692,1.8,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-14,29888.0,989.0,497.143,142.0,1.0,0.143,386379.502,12785.376,6426.854,1835.716,12.928,1.847,1.01,,,,,,,,,,,,,923.0,11.932,0.5386,1.9,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-15,29888.0,0.0,497.143,142.0,0.0,0.143,386379.502,0.0,6426.854,1835.716,0.0,1.847,0.98,,,,,,,,,,,,,940.0,12.152,0.5289,1.9,tests performed,,,,,,865.0,,,,,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-16,29888.0,0.0,497.143,142.0,0.0,0.143,386379.502,0.0,6426.854,1835.716,0.0,1.847,0.94,,,,,,,,,,,,,958.0,12.385,0.5189,1.9,tests performed,135421.0,57643.0,53046.0,24732.0,,865.0,175.07,74.52,68.58,31.97,11182.0,27.0,0.035,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-17,29888.0,0.0,272.143,142.0,0.0,0.143,386379.502,0.0,3518.148,1835.716,0.0,1.847,0.91,,,,,,,,,287926.0,,3722.186,,975.0,12.604,0.2791,3.6,tests performed,,,,,,839.0,,,,,10846.0,24.0,0.031,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-18,29888.0,0.0,192.286,142.0,0.0,0.143,386379.502,0.0,2485.789,1835.716,0.0,1.847,0.88,,,,,,,,,,,,,984.0,12.721,0.1954,5.1,tests performed,,,,,,813.0,,,,,10510.0,22.0,0.028,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-19,29888.0,0.0,141.286,142.0,0.0,0.143,386379.502,0.0,1826.482,1835.716,0.0,1.847,0.87,,,,,,,,,,,,,994.0,12.85,0.1421,7.0,tests performed,,,,,,787.0,,,,,10174.0,19.0,0.025,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-20,32201.0,2313.0,471.714,144.0,2.0,0.429,416280.994,29901.492,6098.124,1861.571,25.855,5.54,0.86,,,,,,,,,,,,,1003.0,12.966,0.4703,2.1,tests performed,,,,,,760.0,,,,,9825.0,17.0,0.022,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-21,33025.0,824.0,448.143,144.0,0.0,0.286,426933.32,10652.326,5793.403,1861.571,0.0,3.694,0.85,,,,,,,,,,,,,1012.0,13.083,0.4428,2.3,tests performed,,,,,,734.0,,,,,9489.0,14.0,0.018,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-22,33025.0,0.0,448.143,144.0,0.0,0.286,426933.32,0.0,5793.403,1861.571,0.0,3.694,0.85,,,,,,,,,,,,,1022.0,13.212,0.4385,2.3,tests performed,,,,,,708.0,,,,,9153.0,12.0,0.016,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-23,33025.0,0.0,448.143,144.0,0.0,0.286,426933.32,0.0,5793.403,1861.571,0.0,3.694,0.84,,,,,,,,,,,,,1031.0,13.328,0.4347,2.3,tests performed,140193.0,57709.0,53104.0,,,682.0,181.24,74.6,68.65,,8817.0,9.0,0.012,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-24,33025.0,0.0,448.143,144.0,0.0,0.286,426933.32,0.0,5793.403,1861.571,0.0,3.694,0.83,,,,,,,,,295208.0,,3816.325,,1040.0,13.445,0.4309,2.3,tests performed,,,,,,602.0,,,,,7782.0,9.0,0.012,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-25,34701.0,1676.0,687.571,145.0,1.0,0.429,448599.943,21666.624,8888.634,1874.499,12.928,5.54,0.83,,,,,,,,,,,,,930.0,12.023,0.7393,1.4,tests performed,,,,,,523.0,,,,,6761.0,8.0,0.01,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-26,35028.0,327.0,734.286,145.0,0.0,0.429,452827.262,4227.319,9492.537,1874.499,0.0,5.54,0.81,,,,,,,,,,,,,820.0,10.601,0.8955,1.1,tests performed,,,,,,444.0,,,,,5740.0,8.0,0.01,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-27,35028.0,0.0,403.857,145.0,0.0,0.143,452827.262,0.0,5220.895,1874.499,0.0,1.847,0.79,,,,,,,,,,,,,710.0,9.179,0.5688,1.8,tests performed,,,,,,364.0,,,,,4706.0,7.0,0.009,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-28,35556.0,528.0,361.571,145.0,0.0,0.143,459653.024,6825.762,4674.243,1874.499,0.0,1.847,0.78,,,,,,,,,,,,,600.0,7.757,0.6026,1.7,tests performed,,,,,,285.0,,,,,3684.0,7.0,0.009,44.44,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-29,35556.0,0.0,361.571,145.0,0.0,0.143,459653.024,0.0,4674.243,1874.499,0.0,1.847,0.76,,,,,,,,,,,,,490.0,6.335,0.7379,1.4,tests performed,,,,,,206.0,,,,,2663.0,6.0,0.008,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-30,35556.0,0.0,361.571,145.0,0.0,0.143,459653.024,0.0,4674.243,1874.499,0.0,1.847,0.74,,,,,,,,,,,,,380.0,4.912,0.9515,1.1,tests performed,,,,,,126.0,,,,,1629.0,6.0,0.008,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-01-31,35958.0,402.0,419.0,145.0,0.0,0.143,464849.911,5196.887,5416.656,1874.499,0.0,1.847,0.73,,,,,,,,,297098.0,,3840.758,,270.0,3.49,,,tests performed,,,,,,126.0,,,,,1629.0,6.0,0.008,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-01,35958.0,0.0,179.571,145.0,0.0,0.0,464849.911,0.0,2321.424,1874.499,0.0,0.0,0.71,,,,,,,,,,,,,258.0,3.335,0.696,1.4,tests performed,,,,,,126.0,,,,,1629.0,6.0,0.008,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-02,36315.0,357.0,183.857,146.0,1.0,0.143,469465.057,4615.146,2376.828,1887.427,12.928,1.847,0.71,,,,,,,,,,,,,245.0,3.167,0.7504,1.3,tests performed,,,,,,126.0,,,,,1629.0,6.0,0.008,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-03,36470.0,155.0,206.0,147.0,1.0,0.286,471468.832,2003.775,2663.081,1900.354,12.928,3.694,0.7,,,,,,,,,,,,,233.0,3.012,0.8841,1.1,tests performed,,,,,,126.0,,,,,1629.0,6.0,0.008,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-04,36599.0,129.0,149.0,147.0,0.0,0.286,473136.489,1667.658,1926.209,1900.354,0.0,3.694,0.69,,,,,,,,,,,,,220.0,2.844,0.6773,1.5,tests performed,,,,,,126.0,,,,,1629.0,6.0,0.008,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-05,36599.0,0.0,149.0,147.0,0.0,0.286,473136.489,0.0,1926.209,1900.354,0.0,3.694,0.69,,,,,,,,,,,,,208.0,2.689,0.7163,1.4,tests performed,,,,,,126.0,,,,,1629.0,6.0,0.008,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-06,36599.0,0.0,149.0,147.0,0.0,0.286,473136.489,0.0,1926.209,1900.354,0.0,3.694,0.68,,,,,,,,,,,,,195.0,2.521,0.7641,1.3,tests performed,141962.0,57791.0,53208.0,,,126.0,183.52,74.71,68.79,,1629.0,6.0,0.008,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-07,36808.0,209.0,121.429,147.0,0.0,0.286,475838.354,2701.864,1569.778,1900.354,0.0,3.694,0.67,,,,,,,,,,,,,183.0,2.366,0.6635,1.5,tests performed,,,,,,118.0,,,,,1525.0,5.0,0.006,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-08,36808.0,0.0,121.429,147.0,0.0,0.286,475838.354,0.0,1569.778,1900.354,0.0,3.694,0.67,,,,,,,,,,,,,183.0,2.366,0.6635,1.5,tests performed,,,,,,109.0,,,,,1409.0,4.0,0.005,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-09,36989.0,181.0,96.286,148.0,1.0,0.286,478178.245,2339.892,1244.741,1913.282,12.928,3.694,0.67,,,,,,,,,,,,,183.0,2.366,0.5262,1.9,tests performed,,,,,,100.0,,,,,1293.0,4.0,0.005,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-10,37074.0,85.0,86.286,148.0,0.0,0.143,479277.09,1098.844,1115.465,1913.282,0.0,1.847,0.68,,,,,,,,,298927.0,,3864.403,,183.0,2.366,0.4715,2.1,tests performed,,,,,,92.0,,,,,1189.0,3.0,0.004,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-11,37140.0,66.0,77.286,148.0,0.0,0.143,480130.31,853.22,999.117,1913.282,0.0,1.847,0.68,,,,,,,,,,,,,174.0,2.249,0.4442,2.3,tests performed,,,,,,83.0,,,,,1073.0,2.0,0.003,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-12,37140.0,0.0,77.286,148.0,0.0,0.143,480130.31,0.0,999.117,1913.282,0.0,1.847,0.68,,,,,,,,,,,,,166.0,2.146,0.4656,2.1,tests performed,,,,,,74.0,,,,,957.0,2.0,0.003,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-13,37140.0,0.0,77.286,148.0,0.0,0.143,480130.31,0.0,999.117,1913.282,0.0,1.847,0.69,,,,,,,,,,,,,158.0,2.043,0.4892,2.0,tests performed,142420.0,57797.0,53250.0,,,65.0,184.11,74.72,68.84,,840.0,1.0,0.001,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-14,37277.0,137.0,67.0,149.0,1.0,0.286,481901.388,1771.078,866.148,1926.209,12.928,3.694,0.69,,,,,,,,,,,,,149.0,1.926,0.4497,2.2,tests performed,,,,,,237.0,,,,,3064.0,1.0,0.001,35.19,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-15,37361.0,84.0,79.0,150.0,1.0,0.429,482987.305,1085.917,1021.279,1939.137,12.928,5.54,0.7,,,,,,,,,,,,,141.0,1.823,0.5603,1.8,tests performed,,,,,,409.0,,,,,5287.0,1.0,0.001,23.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2022-02-16,37452.0,91.0,66.143,150.0,0.0,0.286,484163.715,1176.41,855.067,1939.137,0.0,3.694,0.7,,,,,,,,,,,,,132.0,1.706,0.5011,2.0,tests performed,,,,,,580.0,,,,,7498.0,1.0,0.001,23.15,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
